id,experience,start,end,grad_year,gender,ug_school,ug_rank,ug_degree,ug_grad_year,mba_school,mba_rank,industry_category,Ethnicity_category,jobtype,jobtitle,jobSalary,job_title_clean,joinCol
1680.0,1,2013,0,1979.0,male,harvard university,0.0,arts,1977.0,stanford university graduate school of business,1.0,computers,eu,management,lead director and chair of the nominating and governance committee,101169.67135562764,lead director  chair  the nominating  governance committee,1
1680.0,3,2012,0,1979.0,male,harvard university,0.0,arts,1977.0,stanford university graduate school of business,1.0,finance,eu,management,independent board director and chair of the remuneration committee,98971.64383338262,independent board director  chair  the remuneration committee,1
1680.0,4,2012,0,1979.0,male,harvard university,0.0,arts,1977.0,stanford university graduate school of business,1.0,finance,eu,other,lecturer in law adjunct faculty,68984.09153569906,lecturer in law adjunct faculty,1
1680.0,5,2012,0,1979.0,male,harvard university,0.0,arts,1977.0,stanford university graduate school of business,1.0,management,eu,management,affiliate partner,98863.27358492852,affiliate partner,1
37102.0,1,2015,0,1980.0,male,purdue university,9.0,science,1978.0,the university of memphis,1000.0,science,eu,management,affiliate partner,98863.27358492852,affiliate partner,1
94651.0,2,2015,0,1995.0,female,university of delaware,58.0,arts,1980.0,fairleigh dickinson university-college at florham,1000.0,management,eu,management,affiliate partner,98863.27358492852,affiliate partner,1
1680.0,8,2010,2014,1979.0,male,harvard university,0.0,arts,1977.0,stanford university graduate school of business,1.0,computers,eu,management,independent board director,119881.1542948843,independent board director,1
12520.0,3,2014,0,1990.0,male,stanford university,1.0,arts,1984.0,harvard business school,0.0,computers,eu,management,independent board director,119881.1542948843,independent board director,1
12520.0,6,2004,2006,1990.0,male,stanford university,1.0,arts,1984.0,harvard business school,0.0,computers,eu,management,independent board director,119881.1542948843,independent board director,1
94355.0,10,2014,0,2004.0,female,harvard university,0.0,arts,1991.0,ucla - anderson school of management,53.0,management,eu,management,independent board director,119881.1542948843,independent board director,1
1680.0,11,2010,2012,1979.0,male,harvard university,0.0,arts,1977.0,stanford university graduate school of business,1.0,finance,eu,management,ceo cerberus asia,149767.7376015247,ceo  asia,1
1680.0,12,2007,2012,1979.0,male,harvard university,0.0,arts,1977.0,stanford university graduate school of business,1.0,finance,eu,management,independent board director chair special action committee,96778.4069413448,independent board director chair special action committee,1
1680.0,9,2005,2014,1979.0,male,harvard university,0.0,arts,1977.0,stanford university graduate school of business,1.0,finance,eu,management,independent board director chairman,134298.2448655947,independent board director chairman,1
1680.0,10,2005,2014,1979.0,male,harvard university,0.0,arts,1977.0,stanford university graduate school of business,1.0,finance,eu,management,independent board director chair nomination and governance committee,106442.09520754062,independent board director chair nomination  governance committee,1
1680.0,14,2004,2010,1979.0,male,harvard university,0.0,arts,1977.0,stanford university graduate school of business,1.0,finance,eu,management,independent board director chair personnel and comp committee,94681.90436715736,independent board director chair personnel  comp committee,1
1680.0,16,2001,2003,1979.0,male,harvard university,0.0,arts,1977.0,stanford university graduate school of business,1.0,computers,eu,management,global managing director strategy and technology business,127031.21810627192,global managing director strategy  technology business,1
1680.0,20,1979,1985,1979.0,male,harvard university,0.0,arts,1977.0,stanford university graduate school of business,1.0,management,eu,other,sem,88951.28452906765,sem,1
1682.0,1,1992,0,1992.0,male,"indian institute of technology, delhi",146.0,science,1985.0,stanford university graduate school of business,1.0,computers,in,management,senior partner healthcare,96424.85331593026,senior partner healthcare,1
1684.0,7,2005,2007,2003.0,male,,,,,wabash college,1000.0,healthcare,eu,intern,international country analyst,77090.20474064905,international country analyst,1
1684.0,8,2003,2005,2003.0,male,,,,,wabash college,1000.0,healthcare,eu,other,financial analyst corporate information technology,88568.28533613293,financial analyst corporate information technology,1
1688.0,2,2014,2015,1997.0,female,,,,,college of the holy cross,1000.0,retail,eu,management,divisional vice president patient products and services,139760.90491356447,divisional vice president patient products  services,1
1688.0,3,2013,2014,1997.0,female,,,,,college of the holy cross,1000.0,finance,eu,management,managing director innovation labs,129231.3490675606,managing director innovation labs,1
1688.0,5,2005,2005,1997.0,female,,,,,college of the holy cross,1000.0,healthcare,eu,intern,marketing intern abbott international,70791.72863750914,marketing intern abbott international,1
1697.0,1,2014,0,2002.0,male,dartmouth college,11.0,arts,1995.0,stanford university graduate school of business,1.0,computers,eu,other,evp global airline business group,96436.53399760084,evp global airline business group,1
1697.0,2,2010,2014,2002.0,male,dartmouth college,11.0,arts,1995.0,stanford university graduate school of business,1.0,computers,eu,other,svp strategy and operations management,130970.10217091668,svp strategy  operations management,1
1699.0,1,2015,0,2000.0,female,,,,,northwestern university,39.0,finance,eu,management,senior vice president director of the northern lab,149408.87812158297,senior vice president director  the northern lab,1
1699.0,3,2008,2011,2000.0,female,,,,,northwestern university,39.0,computers,eu,other,senior business designer project lead,87526.74616965497,senior business designer project lead,1
1704.0,1,2015,0,2002.0,male,,,,,duke university,8.0,management,eu,management,vice president us distributor strategy and planning,112773.77575220518,vice president us distributor strategy  planning,1
1706.0,4,1998,2003,1998.0,male,university of pennsylvania,8.0,science,1992.0,stanford university graduate school of business,1.0,management,eu,management,board member co founder and chief financial officer,127389.73285092364,board member co founder  chief financial officer,1
1718.0,2,2013,0,2008.0,female,university of pennsylvania,8.0,science,2002.0,stanford university graduate school of business,1.0,healthcare,eu,other,acquisitions and affiliations associate,81629.13130417468,acquisitions  affiliations associate,1
1718.0,3,2011,2013,2008.0,female,university of pennsylvania,8.0,science,2002.0,stanford university graduate school of business,1.0,healthcare,eu,management,program manager medical affairs,78747.41861513695,program manager medical affairs,1
1718.0,5,2008,2009,2008.0,female,university of pennsylvania,8.0,science,2002.0,stanford university graduate school of business,1.0,healthcare,eu,management,associate executive director,125196.80868593718,associate executive director,1
25953.0,2,2009,2011,1993.0,male,tulane university,39.0,arts,1987.0,georgetown university - the mcdonough school of business,20.0,computers,eu,management,associate executive director,125196.80868593718,associate executive director,1
1724.0,1,2014,0,1995.0,female,,,,,drake university,1000.0,management,eu,management,associate director mmm program,105625.83390517448,associate director mmm program,1
1724.0,3,2013,2014,1995.0,female,,,,,drake university,1000.0,management,eu,other,project coordinator segal design institute,81677.78936458855,project coordinator  design institute,1
1724.0,4,2007,2013,1995.0,female,,,,,drake university,1000.0,management,eu,management,associate director of project management,111613.656356703,associate director  project management,1
1724.0,2,2001,0,1995.0,female,,,,,drake university,1000.0,science,eu,other,ensemble member,102027.97083531508,ensemble member,1
1724.0,5,2000,2006,1995.0,female,,,,,drake university,1000.0,finance,eu,management,assistant production manager,76988.95984702994,assistant production manager,1
98498.0,2,2014,2016,2009.0,male,,,,,north carolina school of the arts,1000.0,management,eu,management,assistant production manager,76988.95984702994,assistant production manager,1
1725.0,2,2006,2008,1997.0,male,university of washington,1000.0,business,1991.0,stanford university graduate school of business,1.0,finance,eu,other,chief operating officer global energy,139629.76137861283,chief operating officer global energy,1
1727.0,2,2015,2015,1986.0,male,,,,,telecom paristech,1000.0,retail,eu,management,member board of directors at staples,90533.18284457953,member board  directors at staples,1
1727.0,1,2014,0,1986.0,male,,,,,telecom paristech,1000.0,computers,eu,management,vice president us sales and operations,128780.9352685081,vice president us sales  operations,1
14273.0,5,2011,2012,1983.0,female,howard university,116.0,business,,harvard business school,0.0,computers,eu,management,vice president us sales and operations,128780.9352685081,vice president us sales  operations,1
1727.0,3,2012,2014,1986.0,male,,,,,telecom paristech,1000.0,computers,eu,management,president dell north america,90268.743311397,president dell north america,1
1727.0,4,2011,2012,1986.0,male,,,,,telecom paristech,1000.0,computers,eu,technical,global vice president and gm software and peripherals,109435.98627217862,global vice president  gm software  peripherals,1
1727.0,5,2010,2011,1986.0,male,,,,,telecom paristech,1000.0,computers,eu,management,president dell apj,98354.80562508178,president dell ,1
1727.0,6,2009,2011,1986.0,male,,,,,telecom paristech,1000.0,computers,eu,other,chief marketing officer dell consumer small and medium business,102141.42623996166,chief marketing officer dell consumer small  medium business,1
1727.0,7,2009,2009,1986.0,male,,,,,telecom paristech,1000.0,computers,eu,management,vice president marketing dell small and medium business,107085.835849156,vice president marketing dell small  medium business,1
1727.0,8,2004,2008,1986.0,male,,,,,telecom paristech,1000.0,computers,eu,management,president dell apacs,98354.80562508178,president dell ,1
1727.0,10,2000,2001,1986.0,male,,,,,telecom paristech,1000.0,computers,eu,management,managing director nokia networks france,118906.9213847312,managing director nokia networks france,1
1727.0,11,1998,2000,1986.0,male,,,,,telecom paristech,1000.0,computers,eu,intern,vp and gm internet terminals bu,97480.99000604686,vp  gm internet terminals bu,1
1727.0,13,1988,1996,1986.0,male,,,,,telecom paristech,1000.0,computers,eu,other,various executive and operational positions,94723.09397028084,various executive  operational positions,1
1730.0,1,2013,2015,2004.0,female,st. mary's college at notre dame,1000.0,arts,1990.0,kellogg graduate school of management,5.0,management,eu,management,vice president affiliate relations and business development,97493.79782454134,vice president affiliate relations  business development,1
1730.0,2,2005,2013,2004.0,female,st. mary's college at notre dame,1000.0,arts,1990.0,kellogg graduate school of management,5.0,entertainment,eu,management,vice president television network distribution,111750.275960053,vice president television network distribution,1
1730.0,3,2004,2005,2004.0,female,st. mary's college at notre dame,1000.0,arts,1990.0,kellogg graduate school of management,5.0,entertainment,eu,management,director of affiliate sales and marketing,90230.1656532786,director  affiliate sales  marketing,1
1732.0,1,2016,0,1993.0,male,,,,,university of pennsylvania,8.0,healthcare,in,other,vice chair for innovation department of psychiatry,107909.2674146653,vice chair for innovation department  psychiatry,1
1732.0,2,2016,0,1993.0,male,,,,,university of pennsylvania,8.0,healthcare,in,management,director section of population behavioral health,79670.40633649522,director section  population behavioral health,1
1732.0,3,2016,0,1993.0,male,,,,,university of pennsylvania,8.0,healthcare,in,academia,cynthia oudejans harris m d professor of psychiatry,84943.7846898726,cynthia  harris m d professor  psychiatry,1
1732.0,5,2014,0,1993.0,male,,,,,university of pennsylvania,8.0,healthcare,in,management,medical director road home program center for veterans and their families,100470.1070817188,medical director road home program center for veterans  their families,1
1732.0,7,2013,2014,1993.0,male,,,,,university of pennsylvania,8.0,healthcare,in,other,staff psychiatrist,78754.66400686673,staff psychiatrist,1
1732.0,10,2007,2009,1993.0,male,,,,,university of pennsylvania,8.0,healthcare,in,other,staff psychiatrist,78754.66400686673,staff psychiatrist,1
1732.0,4,2013,0,1993.0,male,,,,,university of pennsylvania,8.0,healthcare,in,academia,associate professor of psychiatry and nursing,78051.86526155531,associate professor  psychiatry  nursing,1
1732.0,6,2013,0,1993.0,male,,,,,university of pennsylvania,8.0,healthcare,in,other,associate of the maclean center for clinical medical ethics,92096.7847713384,associate  the  center for clinical medical ethics,1
1732.0,8,2009,2013,1993.0,male,,,,,university of pennsylvania,8.0,management,in,academia,assistant professor of psychiatry and behavioral neuroscience,87948.78382265187,assistant professor  psychiatry  behavioral neuroscience,1
1732.0,11,2007,2009,1993.0,male,,,,,university of pennsylvania,8.0,healthcare,in,consultant,consultant psychiatrist,80420.95195127993,consultant psychiatrist,1
1732.0,12,2005,2007,1993.0,male,,,,,university of pennsylvania,8.0,engineering,in,other,adjunct instructor of social medicine,83963.04951069357,adjunct instructor  social medicine,1
1732.0,13,2005,2007,1993.0,male,,,,,university of pennsylvania,8.0,healthcare,in,other,fellow in child and adolescent psychiatry,78345.87664347481,fellow in child  adolescent psychiatry,1
1732.0,14,2002,2005,1993.0,male,,,,,university of pennsylvania,8.0,healthcare,in,other,resident in psychiatry,79040.3136315966,resident in psychiatry,1
1735.0,1,2016,0,2009.0,female,,,,,stanford university graduate school of business,1.0,computers,eu,management,director loyalty innovation and member services,119129.65618727618,director loyalty innovation  member services,1
1735.0,2,2014,2016,2009.0,female,,,,,stanford university graduate school of business,1.0,management,eu,management,director loyalty strategy and operations,110769.72181848597,director loyalty strategy  operations,1
1735.0,3,2009,2014,2009.0,female,,,,,stanford university graduate school of business,1.0,management,eu,management,associate director global partnership marketing,109755.41579504024,associate director global partnership marketing,1
1738.0,7,2002,2005,1994.0,male,"columbia university, school of engineering & applied science",1000.0,science,1989.0,stanford university graduate school of business,1.0,computers,eu,other,vp of online marketing and consumer technologies,127874.88953170572,vp  online marketing  consumer technologies,1
1738.0,8,2000,2001,1994.0,male,"columbia university, school of engineering & applied science",1000.0,science,1989.0,stanford university graduate school of business,1.0,management,eu,other,vp of enterprise development,152237.47651594807,vp  enterprise development,1
1738.0,9,1998,2000,1994.0,male,"columbia university, school of engineering & applied science",1000.0,science,1989.0,stanford university graduate school of business,1.0,management,eu,other,vp of e commerce,132049.4681509294,vp  e commerce,1
65154.0,3,2015,2015,2001.0,male,indiana university - kelley school of business,22.0,science,1994.0,the university of chicago - booth school of business,2.0,management,eu,other,vp of e commerce,132049.4681509294,vp  e commerce,1
1738.0,11,1994,1996,1994.0,male,"columbia university, school of engineering & applied science",1000.0,science,1989.0,stanford university graduate school of business,1.0,management,eu,other,senior analyst retail buyer,80589.69918810457,senior analyst retail buyer,1
1740.0,2,2016,0,2013.0,male,"university of california, los angeles",18.0,arts,2005.0,thunderbird school of global management,129.0,management,eu,other,innovation center entrepreneur in residence,76755.13665364662,innovation center entrepreneur in residence,1
1740.0,5,2013,2013,2013.0,male,"university of california, los angeles",18.0,arts,2005.0,thunderbird school of global management,129.0,finance,eu,other,sr market researcher,126814.9933076761,sr market researcher,1
1741.0,1,2016,0,2010.0,male,,,,,stanford university graduate school of business,1.0,computers,eu,other,head of product management native advertising,92557.38146336122,head  product management native advertising,1
1741.0,2,2014,2016,2010.0,male,,,,,stanford university graduate school of business,1.0,computers,eu,other,head of link out native advertising,83954.86845391103,head  link out native advertising,1
1741.0,3,2012,2014,2010.0,male,,,,,stanford university graduate school of business,1.0,computers,eu,management,sr manager global credit team,134856.8179797329,sr manager global credit team,1
1741.0,4,2010,2011,2010.0,male,,,,,stanford university graduate school of business,1.0,computers,eu,management,product manager amazon visa card,84628.72152666352,product manager amazon visa card,1
1742.0,3,2001,2005,1995.0,male,cornell university,9.0,science,1990.0,stanford university graduate school of business,1.0,management,eu,management,business unit manager bph,115628.60350572184,business unit manager bph,1
1743.0,1,2015,0,2005.0,female,georgia institute of technology,50.0,science,2000.0,stanford university graduate school of business,1.0,computers,eu,other,vp growth and analytics,140019.26593650322,vp growth  analytics,1
1743.0,2,2014,2015,2005.0,female,georgia institute of technology,50.0,science,2000.0,stanford university graduate school of business,1.0,computers,eu,management,sr director of acquisition,146192.00819976415,sr director  acquisition,1
1743.0,4,2011,2012,2005.0,female,georgia institute of technology,50.0,science,2000.0,stanford university graduate school of business,1.0,computers,eu,management,director ad platform,108065.99285705051,director ad platform,1
1743.0,5,2010,2011,2005.0,female,georgia institute of technology,50.0,science,2000.0,stanford university graduate school of business,1.0,computers,eu,management,director of campaign management,126373.2142986983,director  campaign management,1
1743.0,6,2009,2010,2005.0,female,georgia institute of technology,50.0,science,2000.0,stanford university graduate school of business,1.0,computers,eu,other,business optimization specialist,77785.23263891475,business optimization specialist,1
1743.0,7,2007,2009,2005.0,female,georgia institute of technology,50.0,science,2000.0,stanford university graduate school of business,1.0,computers,eu,management,sr campaign manager,125201.71827781916,sr campaign manager,1
80367.0,2,2009,2011,2000.0,male,,,,,university of virginia,16.0,management,eu,management,sr campaign manager,125201.71827781916,sr campaign manager,1
1745.0,3,2012,2014,2006.0,male,,,,,university of virginia,16.0,retail,eu,other,world economic forum,86131.30243920744,world economic forum,1
1745.0,6,2010,2011,2006.0,male,,,,,university of virginia,16.0,management,eu,management,director of external affairs,104927.1413848972,director  external affairs,1
60627.0,3,2011,2013,2001.0,female,,,,,university of virginia,16.0,management,eu,management,director of external affairs,104927.1413848972,director  external affairs,1
1746.0,3,2009,2012,2004.0,female,duke university,8.0,arts,1995.0,stanford university graduate school of business,1.0,computers,eu,management,director global digital marketing,99999.84640698796,director global digital marketing,1
71927.0,4,2007,2011,1993.0,male,cornell university,9.0,science,1991.0,cornell university - johnson graduate school of management,9.0,computers,eu,management,director global digital marketing,99999.84640698796,director global digital marketing,1
1746.0,4,2005,2009,2004.0,female,duke university,8.0,arts,1995.0,stanford university graduate school of business,1.0,finance,eu,management,director strategy and interactive development,108136.3283159812,director strategy  interactive development,1
1747.0,1,2016,0,2011.0,male,columbia university in the city of new york,5.0,arts,,teachers college of columbia university,1000.0,computers,eu,management,senior director of digital strategy marketing,132234.8148768585,senior director  digital strategy marketing,1
1747.0,3,2014,2016,2011.0,male,columbia university in the city of new york,5.0,arts,,teachers college of columbia university,1000.0,computers,eu,management,director of digital experience head of marketing ux content strategy and creative technology,91211.00295657644,director  digital experience head  marketing ux content strategy  creative technology,1
1747.0,4,2012,2013,2011.0,male,columbia university in the city of new york,5.0,arts,,teachers college of columbia university,1000.0,management,eu,management,experience creative director advertising and marketing head of user experience,97360.58260477363,experience creative director advertising  marketing head  user experience,1
1748.0,2,2014,2015,2001.0,male,dartmouth college,11.0,arts,1995.0,stanford university graduate school of business,1.0,finance,eu,finance,coo and head of finance,109530.73554690988,coo  head  finance,1
56592.0,1,2016,0,2012.0,male,"university of california, los angeles",18.0,science,2008.0,the university of chicago - booth school of business,2.0,computers,eu,finance,coo and head of finance,109530.73554690988,coo  head  finance,1
1748.0,3,2013,2014,2001.0,male,dartmouth college,11.0,arts,1995.0,stanford university graduate school of business,1.0,finance,eu,other,coo and acting cfo,109114.23085140824,coo  acting cfo,1
1750.0,2,2015,2015,2009.0,female,,,,,université lumière (lyon ii),1000.0,computers,in,management,senior manager growth,138208.88131029948,senior manager growth,1
1754.0,1,2015,0,2010.0,male,university of crete,1000.0,science,2008.0,university of greenwich,1000.0,management,eu,management,manager advanced analytics,123286.02322439436,manager advanced analytics,1
82915.0,1,2014,0,2010.0,male,washington university in st. louis,19.0,science,2002.0,carnegie mellon university - tepper school of business,8.0,retail,eu,management,manager advanced analytics,123286.02322439436,manager advanced analytics,1
1754.0,2,2014,2015,2010.0,male,university of crete,1000.0,science,2008.0,university of greenwich,1000.0,management,eu,management,manager platform operations,106128.8686938184,manager platform operations,1
1754.0,3,2013,2014,2010.0,male,university of crete,1000.0,science,2008.0,university of greenwich,1000.0,management,eu,other,senior data analyst platform operations,91734.7223127356,senior data analyst platform operations,1
1754.0,9,2010,2011,2010.0,male,university of crete,1000.0,science,2008.0,university of greenwich,1000.0,management,eu,other,marketing effectiveness analyst,77827.32232421209,marketing effectiveness analyst,1
1754.0,10,2010,2010,2010.0,male,university of crete,1000.0,science,2008.0,university of greenwich,1000.0,management,eu,intern,online marketing internship,63320.85909102982,online marketing internship,1
1754.0,11,2010,2010,2010.0,male,university of crete,1000.0,science,2008.0,university of greenwich,1000.0,management,eu,intern,online marketing internship,63320.85909102982,online marketing internship,1
1755.0,4,2001,2004,1992.0,male,,,,,university of washington,1000.0,computers,in,management,director analytic services,125735.86217056208,director analytic services,1
31013.0,2,2012,2013,1990.0,male,,,,,colgate university,1000.0,management,eu,management,director analytic services,125735.86217056208,director analytic services,1
1757.0,1,2012,0,1991.0,male,park university,1000.0,business,1989.0,arizona state university,1000.0,computers,eu,management,managing director of booking com americas,143040.44201776813,managing director  booking com americas,1
1757.0,2,2007,2012,1991.0,male,park university,1000.0,business,1989.0,arizona state university,1000.0,computers,eu,management,vice president and coo advertising and online,99322.73622173736,vice president  coo advertising  online,1
1757.0,4,1994,1999,1991.0,male,park university,1000.0,business,1989.0,arizona state university,1000.0,computers,eu,intern,group manager internet business division,91897.64959355784,group manager internet business division,1
1759.0,1,2015,0,1993.0,male,,,,,st. stephens college,1000.0,computers,in,technical,engineering leader,102221.46643623507,engineering leader,1
1759.0,4,2010,2011,1993.0,male,,,,,st. stephens college,1000.0,computers,in,technical,director of hadoop engineering development,120548.59301446,director   engineering development,1
1759.0,5,2007,2010,1993.0,male,,,,,st. stephens college,1000.0,computers,in,management,sr development manager tracking experimentation personalization online advertising platforms,121262.29863214333,sr development manager tracking experimentation personalization online advertising platforms,1
1759.0,7,2004,2005,1993.0,male,,,,,st. stephens college,1000.0,computers,in,technical,prinicipal sotware engineer,103645.1075239016,prinicipal  engineer,1
1760.0,1,2015,0,1997.0,female,,,,,"university of california, berkeley",3.0,management,eu,consultant,associate account planning director,110099.52544591964,associate account planning director,1
1760.0,5,2011,2012,1997.0,female,,,,,"university of california, berkeley",3.0,retail,eu,management,sr marketing director brand strategy and consumer insights,130914.445231215,sr marketing director brand strategy  consumer insights,1
1760.0,6,2010,2011,1997.0,female,,,,,"university of california, berkeley",3.0,retail,eu,management,general manager fabric care,119638.5438999531,general manager fabric care,1
66427.0,3,2011,2012,2005.0,male,villanova university,50.0,arts,1997.0,university of michigan - stephen m. ross school of business,12.0,retail,eu,management,general manager fabric care,119638.5438999531,general manager fabric care,1
1761.0,2,2008,2014,1995.0,female,,,,,princeton university,1.0,management,eu,management,vice president of marketing and real estate,123166.4951004247,vice president  marketing  real estate,1
1762.0,1,2013,0,1988.0,female,,,,,harvard university,0.0,computers,eu,management,director solution provider program marketing,91550.83280110887,director solution provider program marketing,1
1764.0,4,2012,2016,2011.0,female,,,,,simmons college,1000.0,management,eu,management,senior director of marketing and business development,128528.28005136512,senior director  marketing  business development,1
53878.0,2,2011,2013,2008.0,male,unsw australia,1000.0,science,,"university of california, berkeley - walter a. haas school of business",3.0,healthcare,eu,management,senior director of marketing and business development,128528.28005136512,senior director  marketing  business development,1
1766.0,1,2015,2016,1988.0,male,,,,,haverford college,1000.0,computers,eu,other,head of u s marketing,98446.8552148255,head  u s marketing,1
1766.0,2,2014,2015,1988.0,male,,,,,haverford college,1000.0,computers,eu,management,vice president global consumer marketing,155133.67116475513,vice president global consumer marketing,1
50978.0,2,1998,2010,1996.0,male,northwestern university,39.0,science,1989.0,the university of chicago booth school of business,2.0,computers,eu,management,vice president global consumer marketing,155133.67116475513,vice president global consumer marketing,1
1766.0,3,2012,2013,1988.0,male,,,,,haverford college,1000.0,computers,eu,management,vice president marketing channels,126977.19735449224,vice president marketing channels,1
1766.0,8,1999,2004,1988.0,male,,,,,haverford college,1000.0,computers,eu,management,vice president marketing vice president product management,152400.64342282858,vice president marketing vice president product management,1
1767.0,1,2015,0,2009.0,male,university of utah,58.0,arts,2003.0,stanford university graduate school of business,1.0,computers,eu,other,rvp sales americas advertising,77087.27365922324, sales americas advertising,1
1767.0,2,2012,0,2009.0,male,university of utah,58.0,arts,2003.0,stanford university graduate school of business,1.0,computers,eu,management,director west coast sales social com,95358.25634211017,director west coast sales social com,1
1767.0,5,2009,2010,2009.0,male,university of utah,58.0,arts,2003.0,stanford university graduate school of business,1.0,computers,eu,management,vice president ad network sales,114228.47470024378,vice president ad network sales,1
1767.0,6,2009,2009,2009.0,male,university of utah,58.0,arts,2003.0,stanford university graduate school of business,1.0,computers,eu,intern,senior director international,139576.63782673812,senior director international,1
1770.0,1,2016,0,2001.0,male,,,,,harvard,1000.0,computers,eu,other,vp product and growth,153385.80290758,vp product  growth,1
1770.0,3,2011,2013,2001.0,male,,,,,harvard,1000.0,computers,eu,intern,head of international growth,125519.86019258972,head  international growth,1
1772.0,1,2016,0,2008.0,male,brown university,22.0,arts,2001.0,stanford university graduate school of business,1.0,computers,eu,other,vp of marketing salesforce einstein,131878.7917856069,vp  marketing salesforce einstein,1
1772.0,2,2015,2016,2008.0,male,brown university,22.0,arts,2001.0,stanford university graduate school of business,1.0,computers,eu,other,vp app cloud product marketing,134248.0872849335,vp app cloud product marketing,1
1772.0,3,2014,2015,2008.0,male,brown university,22.0,arts,2001.0,stanford university graduate school of business,1.0,computers,eu,management,sr director appexchange and plaform marketing,132257.3729483246,sr director   plaform marketing,1
1772.0,4,2013,2014,2008.0,male,brown university,22.0,arts,2001.0,stanford university graduate school of business,1.0,computers,eu,management,director product marketing salesforce platform,132125.92081472784,director product marketing salesforce platform,1
1772.0,5,2012,2013,2008.0,male,brown university,22.0,arts,2001.0,stanford university graduate school of business,1.0,computers,eu,management,director product marketing data com,129400.56742337972,director product marketing data com,1
1774.0,5,2007,2010,1996.0,female,ucla,1000.0,arts,1991.0,stanford university graduate school of business,1.0,management,eu,other,ppc faculty member,92761.80689184918,ppc faculty member,1
1774.0,7,1996,1999,1996.0,female,ucla,1000.0,arts,1991.0,stanford university graduate school of business,1.0,management,eu,management,engagement manager and associate,94791.86421713835,engagement manager  associate,1
23684.0,4,2008,2012,2001.0,male,,,,,middlebury college,1000.0,management,eu,management,engagement manager and associate,94791.86421713835,engagement manager  associate,1
1775.0,1,2012,0,1977.0,male,,,,,harvard college,2.0,computers,eu,management,president leiki us,141426.68449364096,president  us,1
1775.0,6,1984,1989,1977.0,male,,,,,harvard college,2.0,computers,eu,other,cfo ltd vp sales ops inc,191461.74723327009,cfo ltd vp sales ops inc,1
1775.0,7,1981,1984,1977.0,male,,,,,harvard college,2.0,computers,eu,other,vp marketing test and launch head,136732.47476530736,vp marketing test  launch head,1
1781.0,2,2011,0,1994.0,male,"university of california, los angeles",18.0,arts,1991.0,stanford university graduate school of business,1.0,computers,eu,management,ceo not in residence,133997.44052733743,ceo not in residence,1
1781.0,6,2011,0,1994.0,male,"university of california, los angeles",18.0,arts,1991.0,stanford university graduate school of business,1.0,computers,eu,other,business advisory council,101098.44046381763,business advisory council,1
1781.0,8,2005,2015,1994.0,male,"university of california, los angeles",18.0,arts,1991.0,stanford university graduate school of business,1.0,computers,eu,management,board of directors lead director,116879.0291768296,board  directors lead director,1
1781.0,10,2000,2011,1994.0,male,"university of california, los angeles",18.0,arts,1991.0,stanford university graduate school of business,1.0,computers,eu,other,board member and founding investor,109857.12894948108,board member  founding investor,1
1783.0,4,2005,2007,2003.0,male,stanford university,1.0,arts,2001.0,stanford university,1.0,computers,eu,other,special assistant to the counsel,95116.23193690772,special assistant  the counsel,1
1783.0,6,2004,2004,2003.0,male,stanford university,1.0,arts,2001.0,stanford university,1.0,computers,eu,other,media coordinator,69511.73674381142,media coordinator,1
1785.0,1,2016,0,2003.0,female,"university of cambridge, judge business school",1000.0,arts,2004.0,university of cambridge,1000.0,computers,eu,other,head of canada,85991.75374319169,head  canada,1
1785.0,2,2013,2015,2003.0,female,"university of cambridge, judge business school",1000.0,arts,2004.0,university of cambridge,1000.0,management,eu,other,head of business development and product operations,99091.47497627189,head  business development  product operations,1
1785.0,3,2012,2013,2003.0,female,"university of cambridge, judge business school",1000.0,arts,2004.0,university of cambridge,1000.0,computers,eu,management,senior manager emerging verticals,134803.54481154564,senior manager emerging verticals,1
1787.0,9,2014,0,1998.0,male,yale university,3.0,arts,1990.0,stanford graduate school of business,1.0,computers,eu,management,managing director techstars seattle,143218.69756576003,managing director  seattle,1
1787.0,28,2008,0,1998.0,male,yale university,3.0,arts,1990.0,stanford graduate school of business,1.0,computers,eu,management,general partner co founder,126440.67368012387,general partner co founder,1
1787.0,44,1998,1999,1998.0,male,yale university,3.0,arts,1990.0,stanford graduate school of business,1.0,computers,eu,management,partner strategy and business development,99818.665582181,partner strategy  business development,1
1789.0,5,2002,2002,1997.0,female,nankai university,1000.0,science,1990.0,university of north carolina at chapel hill,15.0,finance,eu,intern,summer intern equity research small cap life science,79848.50429164688,summer intern equity research small cap life science,1
1790.0,2,2011,2014,2008.0,male,united states military academy at west point,4.0,science,2000.0,stanford university graduate school of business,1.0,entertainment,eu,other,strategic initiatives and analysis,94241.58329089714,strategic initiatives  analysis,1
1791.0,1,2008,0,1977.0,male,"trinity college, oxford university, oxford",1000.0,arts,,lse,1000.0,computers,eu,management,director consulting independent venture capital and private equity professional,92511.5218101728,director consulting independent venture capital  private equity professional,1
1791.0,2,2000,2002,1977.0,male,"trinity college, oxford university, oxford",1000.0,arts,,lse,1000.0,computers,eu,management,director business development supply chain,104635.4292952583,director business development supply chain,1
1791.0,7,1980,1990,1977.0,male,"trinity college, oxford university, oxford",1000.0,arts,,lse,1000.0,computers,eu,management,chief corporate strategist and managing partner,128337.23650069172,chief corporate strategist  managing partner,1
